date,open,high,low,close,volume,return_1d,log_return,volatility_20d_ann,ma_gap_20_60,drawdown_126d,hmm_state,hmm_label,hmm_label_code,prob_bear,prob_neutral,prob_bull,smooth_prob_bear_5,smooth_prob_neutral_5,smooth_prob_bull_5,state_mean_daily_return,state_ann_return,state_ann_vol,state_sharpe,state_count,model_loglik,target_label_plus_1_steps,target_code_plus_1_steps
2020-04-23,162.3899994,163.6000061,161.8399963,163.3399963,14928500,0.00995486708,0.009905643796,0.2363794466,0.03118165965,0,2,Bull,2,0.008361387516,2.86422761e-17,0.9916386125,0.6016722775,0.2,0.1983277225,0.00142447018,0.4318488128,0.1487206274,2.90375868,175,-1872.352508,Bull,2
2020-04-30,160.2200012,160.8200073,158.1300049,158.8000031,13633500,-0.0181165693,-0.01828268368,0.2126562051,0.03984187605,-0.02779474341,2,Bull,2,5.104839674e-05,1.757224424e-15,0.9999489516,0.4016824872,0.2,0.3983175128,0.001183675584,0.3475474642,0.1490463552,2.331807871,181,-1873.050537,Bull,2
2020-05-07,159.5,161.9600067,159.3600006,161.3899994,13691700,0.01535075488,0.01523412411,0.1935882469,0.04208726628,-0.01193826982,2,Bull,2,3.668986467e-06,3.120228343e-14,0.999996331,0.201683221,0.2,0.598316779,0.001099317139,0.3192032015,0.1491692769,2.139872285,178,-1874.250703,Bull,2
2020-05-14,161.5299988,163.3399963,161.5099945,163.0099945,17084400,0.008850059782,0.008811127536,0.1681202333,0.03537735588,-0.002020336956,2,Bull,2,2.125376147e-06,2.685660006e-10,0.9999978744,0.001683646055,0.2000000001,0.7983163539,0.00121942181,0.3597410757,0.1488929356,2.416105735,180,-1872.748951,Bull,2
2020-05-21,163.4600067,163.5800018,161.3699951,162.25,11791000,-0.0145763376,-0.01468361617,0.1445502058,0.03522009138,-0.0145763376,2,Bull,2,5.053794687e-06,1.197047019e-08,0.9999949342,0.001684656814,2.447813835e-09,0.9983153407,0.001161204143,0.3399381337,0.1488061509,2.284436037,185,-1869.838755,Bull,2
2020-05-29,162.5800018,163.3999939,162.3200073,162.9100037,12581800,0.007358412271,0.007331471237,0.1365313863,0.03120150863,-0.01056781232,2,Bull,2,3.08757954e-06,6.545652506e-07,0.9999962579,1.299682672e-05,1.333608639e-07,0.9999868698,0.001054178408,0.3042823404,0.1485558425,2.04826909,185,-1869.257341,Bull,2
2020-06-05,158.7200012,158.7200012,157.0399933,158.0099945,16021200,-0.02027532426,-0.02048368992,0.1582243785,0.02979833086,-0.04032796621,2,Bull,2,0.001325405437,1.569853173e-07,0.9986744376,0.0002678682347,1.647579271e-07,0.999731967,0.0007852588767,0.21882251,0.1519130013,1.44044623,187,-1871.946148,Bull,2
2020-06-12,163.4100037,163.8800049,162.5599976,162.6199951,6895400,0.001416317066,0.001415315035,0.1674651487,0.02159531687,-0.01232917616,2,Bull,2,2.986454799e-05,7.785294806e-07,0.9999693569,0.000273107347,3.204638169e-07,0.9997265722,0.0009145900172,0.2592001078,0.1517456387,1.708122289,192,-1873.684126,Neutral,1
2020-06-19,162.8699951,164.0899963,162.7799988,164.0299988,12187400,0.01103299572,0.01097257622,0.1561065509,0.01143418246,-0.0037655338,2,Neutral,1,0.0002635421746,0.9996809674,5.549045045e-05,0.0003253907067,0.1999365139,0.7997380954,0.0009509607511,0.2707942635,0.1499695876,1.805661186,198,-1876.13517,Bull,2
2020-06-26,164.8699951,166.5599976,164.2200012,166.5399933,9753500,0.004463149703,0.004453219386,0.1481679781,0.009895546707,0,2,Bull,2,0.0001560312837,0.0002965470204,0.9995474217,0.0003555862045,0.1999958209,0.7996485929,0.001147237578,0.3352304112,0.1478460744,2.267428557,210,-1878.35545,Bull,2
2020-07-06,167.75,168,167.1900024,167.9799957,7265700,0.00598874132,0.005970880084,0.09165600907,0.01265643671,0,2,Bull,2,8.475855341e-05,0.003516988846,0.9963982526,0.0003719203993,0.2006990878,0.7989289918,0.001089086742,0.3158065966,0.1461837596,2.160339818,217,-1882.11714,Bull,2
2020-07-13,170.2899933,170.4199982,169.1600037,169.3999939,11095900,0.001241157586,0.001240387987,0.06967616477,0.01988175731,-0.004056690318,2,Bull,2,2.784626109e-05,0.0002231147745,0.999749039,0.0001124085642,0.2007436793,0.7991439121,0.001107343003,0.3218740134,0.1442322432,2.23163702,224,-1881.106763,Bull,2
2020-07-20,170.7599945,171.0700073,170.2700043,170.9400024,10095500,0.004820170161,0.004808590337,0.07604550856,0.02598494813,0,2,Bull,2,1.015482855e-05,1.355751896e-05,0.9999762877,0.0001084666203,0.2007462351,0.7991452983,0.001212826586,0.357483068,0.1429325813,2.501060743,231,-1879.657047,Bull,2
2020-07-27,181.8500061,182.8300018,181.5299988,182.2299957,21115600,0.01975377079,0.01956119696,0.1077665894,0.03454815922,0,2,Bull,2,7.075057172e-06,7.268631796e-09,0.9999929177,5.717319679e-05,0.0008100430858,0.9991327837,0.001458135218,0.4440477027,0.1441897874,3.07960578,236,-1875.759058,Bull,2
2020-08-03,185.0500031,185.8200073,184.1999969,185.6399994,12897000,0.001132539083,0.001131898244,0.1130836768,0.0477341713,0,2,Bull,2,2.305407126e-06,1.090533271e-09,0.9999976935,2.642802147e-05,0.0007507338998,0.9992228381,0.001504811704,0.4611335656,0.1434846362,3.213818412,241,-1871.472956,Bull,2
2020-08-10,191.1999969,192.6100006,189.6600037,190.1499939,19047200,-0.003458957447,-0.003464953471,0.1489903943,0.06320873496,-0.01928931613,2,Bull,2,1.384292718e-05,1.27598244e-13,0.9999861571,1.224489622e-05,4.733613055e-05,0.999940419,0.001761264134,0.5586788348,0.1405438257,3.975121866,245,-1873.787745,Bear,0
2020-08-17,184.6900024,187.0099945,184.6600037,186.5,15709800,0.02169391289,0.02146194878,0.2785660666,0.07080856508,-0.03811439173,0,Bear,0,0.9999999874,3.465570127e-33,1.255933611e-08,0.2000066731,2.71317565e-06,0.7999906137,-0.0005969366967,-0.1396603687,0.2462461577,-0.5671575549,100,-1876.773494,Bear,0
2020-08-24,182.9100037,182.9299927,180.6900024,181,11605800,-0.005658401287,-0.005674470686,0.2953616472,0.06862961866,-0.06648099144,0,Bear,0,1,6.304874706e-34,2.340964822e-19,0.4000046422,1.671858533e-09,0.5999953562,-0.001159815721,-0.2534357233,0.2525775815,-1.003397537,99,-1872.414782,Bear,0
2020-08-31,184.7899933,185.5299988,184.2799988,184.8300018,10251200,0.002386259791,0.002383417194,0.3023553485,0.05576338092,-0.04672751347,0,Bear,0,1,4.766163349e-31,4.68036139e-11,0.6000032271,2.181321739e-10,0.3999967726,-0.0008895158168,-0.2008111361,0.2536495638,-0.7916872913,102,-1870.204723,Bear,0
2020-09-08,179.5,182.2700043,179.0200043,181.2899933,13229200,-0.001926921959,-0.001928780862,0.2835628164,0.03409554093,-0.06498533263,0,Bear,0,1,2.049669485e-22,6.386561809e-21,0.8000027661,2.551964884e-14,0.1999972339,-0.0005855202369,-0.1371816526,0.2430678616,-0.5643759387,118,-1866.668395,Bear,0
2020-09-15,184.4600067,184.6699982,182.9199982,183.4499969,7993700,-0.002392748071,-0.002395615268,0.1724440043,0.02559093781,-0.0538449764,0,Bear,0,0.9999787931,2.120684039e-05,1.290173448e-11,0.9999957561,4.241368078e-06,2.523808293e-09,-0.0006555061446,-0.1522653021,0.2424947916,-0.6279116395,120,-1873.224417,Bear,0
2020-09-22,179.6300049,180.0200043,178.1100006,178.6499939,7977900,-0.004846314368,-0.004858095829,0.1395821208,0.01591520736,-0.07860129734,0,Bear,0,0.9908403308,0.009159669245,1.888051353e-25,0.9981638248,0.001836175217,1.194106972e-11,-0.0009137281346,-0.2056725442,0.2439234138,-0.8431849204,120,-1878.301006,Bear,0
2020-09-29,177.1900024,178.3300018,176.9499969,178.1900024,8718500,0.008432402484,0.008397048386,0.1412005542,0.002168085983,-0.08097373252,0,Bear,0,0.9424826569,0.05751734306,9.815095469e-28,0.9866603562,0.01333964383,1.194106968e-11,-0.000771722531,-0.1767324811,0.2462652056,-0.7176510409,120,-1877.875902,Neutral,1
2020-10-06,180.1600037,180.3699951,177.0500031,177.3000031,8632800,-0.01176077458,-0.01183047955,0.1443599912,-0.007597045323,-0.08556396096,1,Neutral,1,2.466944688e-09,0.9999999975,6.87540564e-33,0.7866603567,0.2133396433,2.580346898e-12,0.0004848115099,0.1299490017,0.09167202321,1.417542639,194,-1860.187932,Neutral,1
2020-10-13,178.5599976,178.6000061,177.1000061,177.7200012,8384300,-0.01572882353,-0.01585383405,0.1616720502,-0.01747075947,-0.0833977937,1,Neutral,1,1.329500507e-09,0.9999999987,3.058607469e-31,0.5866603569,0.4133396431,2.580346897e-12,0.0004140436366,0.1099766693,0.09033280063,1.217461083,190,-1869.05202,Bear,0
2020-10-20,178.5399933,179.6699982,178.0800018,179.25,7121400,0.00482090147,0.004809318138,0.1458260125,-0.02231000562,-0.07550672771,0,Bear,0,0.9892220474,0.01077795262,3.574936193e-26,0.5845090078,0.4154909922,4.510726391e-26,-0.0009553778825,-0.2139659968,0.2409083049,-0.8881636392,125,-1889.859884,Neutral,1
2020-10-27,178.7100067,179.4299927,178.5099945,179.0200043,5826900,0.00263232267,0.002628864176,0.1204921245,-0.0153669961,-0.0766929453,1,Neutral,1,9.053509121e-05,0.9999094649,1.988813894e-27,0.3863590486,0.6136409514,7.743999622e-27,0.0003240910905,0.08509870458,0.08698594699,0.978304054,171,-1896.051701,Bear,0
2020-11-03,178.9499969,179.3899994,178.3000031,178.9199982,7577200,0.005676996718,0.0056609433,0.1282538464,-0.01062696891,-0.07720873314,0,Bear,0,0.9069095515,0.09309044853,4.612934943e-26,0.3792444275,0.6207555725,1.67735676e-26,-0.0008982588626,-0.2025700087,0.2341463763,-0.8651426168,135,-1905.780401,Bear,0
2020-11-10,176.75,176.9100037,175.6600037,175.6600037,11728500,0.003312781728,0.003307306556,0.2066956877,-0.008821504754,-0.09402236209,0,Bear,0,0.9999999996,4.320439384e-10,9.171404373e-40,0.579244427,0.420755573,1.677356622e-26,-0.0009975241818,-0.2222701828,0.2397389024,-0.9271343973,140,-1899.557636,Bear,0
2020-11-17,177.25,177.4400024,176.0899963,176.5,8229100,-0.003669172559,-0.003675920484,0.2083458295,-0.008766210055,-0.08969002756,0,Bear,0,0.9999999998,2.455468046e-10,1.874756663e-36,0.7792444267,0.2207555733,1.677350505e-26,-0.0008070283629,-0.1840246619,0.2367914722,-0.7771591614,143,-1893.030263,Bear,0
2020-11-24,169.3000031,169.6900024,168.8600006,169.5899963,19504000,-0.01532833685,-0.01544703028,0.2202228856,-0.01215691203,-0.1253288108,0,Bear,0,1,7.701332274e-19,1.197611297e-70,0.7814000172,0.2185999828,9.623632666e-27,-0.001049609422,-0.2324115596,0.2349651887,-0.9891318833,148,-1891.023919,Bear,0
2020-12-02,170.5700073,171.7599945,170.1499939,171.4600067,9199700,0.007521530692,0.007493385024,0.2281255884,-0.01706391444,-0.1156841134,0,Bear,0,1,8.526064577e-18,4.138112753e-60,0.9813819102,0.01861808984,9.225869887e-27,-0.0009436332671,-0.2116361706,0.2334467347,-0.9065715609,153,-1884.138762,Bear,0
2020-12-09,173.9199982,174.0399933,171.2400055,172.5,10743200,-0.01709401709,-0.01724180643,0.1635231184,-0.0205706187,-0.1103202819,0,Bear,0,1,1.367180327e-11,5.400816558e-54,0.9999999999,1.382525111e-10,3.751347606e-37,-0.0008754980747,-0.1979830325,0.2318321279,-0.8539930778,158,-1888.078908,Bear,0
2020-12-16,174.1300049,175.0200043,173.0200043,174.8999939,8174700,0.005519095329,0.00550392093,0.1698201456,-0.02129670357,-0.09794216078,0,Bear,0,0.9999999828,1.722927998e-08,6.283391568e-37,0.9999999965,3.497699719e-09,5.006191639e-37,-0.001061175681,-0.2346455902,0.2367878184,-0.9909529628,146,-1889.067116,Bear,0
2020-12-23,175.1000061,176.2100067,175.0599976,175.6499939,6542800,0.006647878771,0.006625879072,0.1486668287,-0.01801745894,-0.09407398809,0,Bear,0,0.9999965486,3.451436437e-06,2.754586381e-34,0.9999993063,6.937358778e-07,5.521739545e-35,-0.001134216944,-0.2486041507,0.2329401928,-1.067244548,150,-1885.783008,Bear,0
2020-12-31,178.0700073,178.3999939,177.3200073,178.3600006,7540800,0.003714145602,0.003707265194,0.1221400398,-0.006216934302,-0.08009695615,0,Bear,0,0.9862420432,0.01375795678,1.725316868e-23,0.9972477149,0.002752285092,3.450633735e-24,-0.0009586316667,-0.214610244,0.2295855526,-0.9347724262,153,-1893.958731,Bear,0
2021-01-08,176.8300018,176.9900055,171.4799957,173.3399963,24399900,-0.03420993724,-0.03480879472,0.1850522375,0.001966981389,-0.1059879474,0,Bear,0,1,1.011739925e-17,5.336938551e-43,0.9972477149,0.002752285092,3.450633735e-24,-0.001108985225,-0.2438112592,0.2326381749,-1.048027733,158,-1901.977383,Bear,0
2021-01-15,172.8399963,173.0700073,170.9799957,171.1300049,16172500,-0.01240762876,-0.01248524609,0.1827721461,0.004604387414,-0.1173861188,0,Bear,0,1,3.178942106e-13,1.972017757e-47,0.9972477149,0.002752285089,3.450633735e-24,-0.001153687718,-0.2522819458,0.2296901889,-1.098357518,163,-1909.860189,Bear,0
2021-01-25,174.8200073,174.9600067,173.1900024,174.0500031,5936800,0.0008626173694,0.0008622455289,0.1893951927,0.004656756203,-0.1023260426,0,Bear,0,0.9999999998,1.794327296e-10,1.820531723e-34,0.9972477183,0.002752281679,3.450633735e-24,-0.001018642836,-0.2263981896,0.2276826571,-0.9943585183,168,-1918.198563,Bear,0
2021-02-01,175.0200043,175.2599945,174.0599976,174.2299957,9105500,0.009385291185,0.009341522978,0.189303771,0.001096882833,-0.1013977189,0,Bear,0,0.9999999999,1.350433671e-10,5.476323738e-33,0.9972484086,0.002751591419,3.450633737e-24,-0.0009378871333,-0.2104937726,0.2244239773,-0.9379290717,171,-1926.269976,Bear,0
2021-02-08,171.9799957,172.3999939,171.4900055,171.5200043,6887500,0.01007011801,0.01001975221,0.1442096887,-0.007658530967,-0.09797523125,0,Bear,0,0.9999974466,2.55339512e-06,2.241046174e-29,0.9999994893,5.107419828e-07,4.483224023e-30,-0.001182888161,-0.2577638437,0.2210787271,-1.165936891,175,-1932.785347,Bear,0
2021-02-16,168.1399994,170.0700073,167.7299957,168.2400055,14761100,-0.01435348827,-0.01445749603,0.1482516092,-0.007984913946,-0.1059623125,0,Bear,0,0.9999999787,2.128032344e-08,6.351517563e-33,0.999999485,5.149980475e-07,4.484494327e-30,-0.001128602946,-0.247540378,0.2177532608,-1.136792979,179,-1943.388413,Bear,0
2021-02-23,169.4799957,169.7400055,168.2799988,169.1199951,8616800,-0.002300745692,-0.002303396474,0.1460496169,-0.01471204842,-0.08608488339,0,Bear,0,0.9999397457,6.025430126e-05,1.044851576e-14,0.9999874341,1.256585824e-05,2.089703153e-15,-0.0006994189094,-0.161594634,0.2213604789,-0.7300067058,168,-1948.358849,Bear,0
2021-03-02,161.9299927,162.9299927,161.2200012,162.4100037,11424600,0.005447934684,0.005433148367,0.1731743331,-0.02560078351,-0.1223453068,0,Bear,0,1,8.317987017e-13,9.012713453e-29,0.9999874342,1.256582252e-05,2.089703153e-15,-0.0009132187589,-0.2055705757,0.2212241403,-0.9292411553,173,-1939.634375,Bear,0
2021-03-09,160.75,161.25,160.4199982,160.8399963,10382600,0.02127113295,0.02104806019,0.1727869379,-0.03560137479,-0.1257270464,0,Bear,0,1,5.85312353e-18,4.313095173e-32,0.9999874342,1.256579551e-05,2.089703153e-15,-0.0009421393863,-0.2113393289,0.2205403778,-0.9582795273,178,-1925.196845,Bear,0
2021-03-16,162.3600006,163.1999969,161.8099976,162.3500061,7547400,0.0009248406788,0.0009244132771,0.1677850508,-0.04406540232,-0.1175191334,0,Bear,0,1,1.300417223e-22,8.929768836e-30,0.9999879449,1.205511648e-05,2.089703153e-15,-0.0009081210442,-0.2045493767,0.2130331976,-0.9601760616,193,-1909.348764,Bear,0
2021-03-23,162.4499969,162.4900055,161.5899963,161.8099976,6048300,-0.007300628475,-0.007327408483,0.1576039029,-0.04511754443,-0.1167094525,0,Bear,0,1,1.385520527e-27,1.26590861e-29,0.9999879491,1.205086042e-05,2.089703153e-15,-0.0008687698016,-0.1966220393,0.2103850158,-0.9345819549,199,-1900.781286,Bear,0
2021-03-30,157.9400024,158.1999969,157.5500031,157.5700073,8353200,-0.01709182382,-0.01723957502,0.1365170998,-0.04224373142,-0.139854767,0,Bear,0,1,1.329295098e-36,4.691913446e-39,1,1.66360911e-13,2.235182408e-29,-0.0009453580379,-0.2119787524,0.2090197003,-1.01415681,204,-1896.696837,Bear,0
2021-04-07,162.8200073,163.3099976,162.5,162.7599945,5436000,-0.002818323186,-0.002822302137,0.1222844511,-0.02954375469,-0.1115235966,0,Bear,0,1,3.220615922e-16,9.130292658e-25,1,6.558296915e-17,1.826101796e-25,-0.0007676851713,-0.1758944504,0.2079983381,-0.8456531531,209,-1908.163069,Bear,0
2021-04-14,162.7700043,163.0500031,162.3000031,162.7200012,6312300,-0.004344315529,-0.004353779487,0.1345476452,-0.0225078369,-0.1117419125,0,Bear,0,1,1.581530928e-14,5.890346462e-24,1,3.227474201e-15,1.360679463e-24,-0.0007523686362,-0.1727074486,0.2058642411,-0.8389385535,215,-1916.847994,Bear,0
2021-04-21,167.1799927,168.3899994,167.1499939,168.1300049,8380200,0.00991115568,0.009862362311,0.1431403298,-0.0130253216,-0.08220971318,0,Bear,0,0.9999976427,2.357282299e-06,1.677822076e-13,0.9999995285,4.714564631e-07,3.355644152e-14,-0.0005866030812,-0.1374170635,0.2047885016,-0.6710194295,220,-1939.810906,Bear,0
2021-04-28,165.75,166.9600067,165.4900055,166.9100037,6932200,0.00294439069,0.002940064461,0.1184450608,-0.0008350514034,-0.08886947193,0,Bear,0,0.9999906501,9.349912741e-06,3.669084915e-14,0.9999976586,2.341439011e-06,4.089461135e-14,-0.0006038755502,-0.1411634364,0.2031435773,-0.6948949027,224,-1966.267184,Bear,0
2021-05-05,166.6300049,167.3099976,166.6100006,167.2700043,5950000,0.004142168531,0.004133613367,0.1149405756,0.008354154737,-0.08690429585,0,Bear,0,1,1.205719113e-11,1.279652245e-33,0.9999976586,2.341441423e-06,4.089461135e-14,-0.0004530599184,-0.1078946959,0.1591544195,-0.6779245981,156,-1956.35967,Neutral,1
2021-05-12,171.4299927,171.8399963,170.3500061,170.4299927,12666300,-0.009933813872,-0.009983483413,0.1214207033,0.02024012978,-0.06802648206,1,Neutral,1,0.0007497724756,0.9992502275,8.623351625e-15,0.8001476131,0.1998523869,4.261928168e-14,-0.0005379889667,-0.1267847759,0.20607435,-0.6152380241,164,-1963.734002,Neutral,1
2021-05-19,175.1399994,177,174.3500061,175.1600037,20741100,0.0006856168909,0.000685381963,0.1129081743,0.02798457971,-0.04216105245,1,Neutral,1,1.58393503e-06,0.9999739782,2.443784897e-05,0.6001479298,0.3998471826,4.887569836e-06,-0.0003158833416,-0.0765167362,0.2071196073,-0.3694326057,163,-1964.45457,Neutral,1
2021-05-26,178.3699951,178.6100006,177.0399933,177.6399994,8495400,-0.001742048687,-0.001743567819,0.1080751686,0.03632923715,-0.02859952899,1,Neutral,1,2.101200377e-08,0.9409189215,0.05908105748,0.4001484055,0.5880304954,0.01182109906,-0.000239285494,-0.05851790114,0.2072458743,-0.2823597881,163,-1965.244877,Neutral,1
2021-06-03,175.8300018,175.8300018,174.6600037,175.2700043,10153900,-0.01957822854,-0.01977242086,0.1227423709,0.04294784617,-0.04155952889,1,Neutral,1,3.815790306e-08,0.9997321468,0.0002678150894,0.2001502831,0.7879750548,0.01187466208,-0.0002543673939,-0.06208934333,0.2052008407,-0.3025784062,169,-1962.415078,Neutral,1
2021-06-10,176.6999969,177.8500061,176.4799957,177.7400055,9896600,0.004294325822,0.004285131518,0.1066017987,0.04398338691,-0.02805265905,1,Neutral,1,2.474788302e-09,0.9648329692,0.03516702837,0.0001502836111,0.9809416486,0.01890806776,-0.0001666317058,-0.04112177162,0.2028207493,-0.2027493329,174,-1965.946188,Bear,0
2021-06-17,167.0200043,167.6199951,165.4400024,165.8500061,27232200,-0.03074042714,-0.03122282592,0.1628918003,0.03725997081,-0.09307152331,1,Bear,0,0.9997898769,0.0002101230638,2.898442725e-27,0.1999583045,0.7811336277,0.01890806776,-0.0008673559263,-0.1963357475,0.2028100258,-0.968077129,175,-1972.469158,Neutral,1
2021-06-24,167,167.2299957,166.0099945,166.0399933,6903400,-0.0006019387497,-0.0006021199876,0.1632997072,0.01935322264,-0.09203260393,1,Neutral,1,0.09610541232,0.9038945875,1.966915278e-10,0.2191790702,0.7619177496,0.01890318023,-0.0003294051467,-0.07965814549,0.2131528244,-0.3737137696,148,-1988.987778,Bear,0
2021-07-01,166.6499939,166.8800049,165.5,166.1999969,7430500,0.003441357536,0.003435449615,0.1553173249,0.0004655905092,-0.0911576454,0,Bear,0,0.9998738646,0.0001261353743,6.530764586e-17,0.4191538389,0.5737591924,0.007086968731,-0.0004130679844,-0.09885863164,0.1560232895,-0.6336145839,166,-1996.283676,Bear,0
2021-07-09,168.8399963,169.6199951,168.6600037,169.2100067,4997400,0.003320562334,0.003315061441,0.1531951052,-0.01535877824,-0.05347651916,0,Bear,0,0.9905362859,0.009463712662,1.411247074e-09,0.6172610885,0.3757055055,0.007033405996,-0.0002960266825,-0.07188415776,0.1542239759,-0.4661023509,171,-2005.558076,Neutral,1
2021-07-16,170.6499939,170.9499969,169.2799988,169.4100037,9460300,-0.009703651085,-0.009751038309,0.09203336071,-0.02055944335,-0.05235778031,1,Neutral,1,0.07967293151,0.9203270265,4.197892628e-08,0.6331956743,0.366804317,8.717372989e-09,-0.0003340730069,-0.08074010784,0.2146653141,-0.3761208847,146,-2021.790498,Neutral,1
2021-07-23,168.5,168.8800049,167.9499969,168.5599976,5831500,-0.003134418303,-0.003139340881,0.08002788483,-0.01721358492,-0.0571125271,1,Neutral,1,0.000493362772,0.9995065918,4.54302909e-08,0.4333363714,0.5666636108,1.780343117e-08,-0.0003340914676,-0.08074438431,0.2098364321,-0.3847967844,153,-2032.344091,Neutral,1
2021-07-30,170.7200012,170.9900055,169.3800049,169.8200073,7391700,-0.007886842666,-0.00791810831,0.08397651343,-0.0134597986,-0.0500643102,1,Neutral,1,4.82636216e-11,0.99999249,7.509962452e-06,0.414115289,0.5858831913,1.519756583e-06,0.0003350636519,0.08810324722,0.08630667994,1.020816086,74,-2022.258654,Bear,0
2021-08-06,165.8399963,165.9299927,164.5500031,164.6399994,13547600,-0.02499112404,-0.02530870448,0.1198309335,-0.01204927701,-0.07904013282,0,Bear,0,0.9895202627,0.006799371146,0.003680366202,0.4120445686,0.5872178384,0.000737592997,-0.0005037523951,-0.1192184173,0.1602188828,-0.7440971702,171,-2015.199123,Bear,0
2021-08-13,165.0200043,166.4600067,164.8899994,166.3899994,7466900,0.014325812,0.01422416716,0.1457343757,-0.01654035621,-0.06925101855,0,Bear,0,0.9996938218,0.0002855913129,2.058686035e-05,0.4138760758,0.5853822142,0.0007417100868,-0.000429366484,-0.1025522288,0.161167716,-0.6363075145,176,-2012.226268,Neutral,1
2021-08-20,166.8000031,167.1399994,166.3600006,166.6999969,7154000,0.0005401616803,0.0005400158455,0.1464564721,-0.01493294841,-0.06751696054,1,Neutral,1,0.0002750550043,0.9997145261,1.041892664e-05,0.3979965005,0.6012597141,0.0007437854763,0.000599433199,0.163063144,0.113128316,1.441399906,139,-2037.121814,Bull,2
2021-08-27,167.5800018,170.1900024,166.8699951,170.1900024,10036400,0.01502954792,0.01491772332,0.1555269981,-0.01171583011,-0.04799463907,1,Bull,2,0.001560305256,0.0005843317129,0.997855363,0.398209889,0.401475262,0.200314849,0.0005031424946,0.1351807719,0.08730317242,1.548406182,86,-2016.901396,Bull,2
