date,close,monthly_return,raw_state,hmm_label,hmm_label_code,prob_bear,prob_neutral,prob_bull,state_mean_monthly_return,state_ann_return,state_ann_vol,state_sharpe,state_count,paper_phase,paper_selected,model_loglik
2006-01-31,39.98790740966797,0.03698223300892112,2,Bull,2,7.596622795318065e-05,0.009310095057203994,0.9906139387148428,0.0550175329532922,0.9015866724402282,0.1434176903566887,6.2864397704211115,6,Increasing,1,40.708603385116334
2006-02-28,39.36042404174805,-0.015691828069208102,1,Neutral,1,9.259372619180158e-62,1.0,0.0,0.015414149550586538,0.20148549130497617,0.15384179976410828,1.3096927597955943,22,Increasing,0,47.48426881787909
2006-03-31,41.07174301147461,0.043478163952487714,2,Bull,2,3.050608975702937e-05,0.003007300772774943,0.9969621931374679,0.044736441700379104,0.6907559497906892,0.1484642999070963,4.652673741922737,8,Increasing,1,42.849358628526595
2006-04-28,42.21262741088867,0.02777784227699609,2,Bull,2,7.921362901949312e-05,0.0043779142205046025,0.9955428721504759,0.03965172996336115,0.5946103064631134,0.13679722712057307,4.34665467260549,10,Increasing,1,44.299214537981435
2006-05-31,39.930850982666016,-0.05405435691108096,1,Neutral,1,1.972289326565802e-16,0.9999999999999998,4.067418796904585e-306,0.017340430991302246,0.2291238733540355,0.14347386117061423,1.596972936286765,22,Increasing,0,49.01934698260711
2006-06-30,38.9040641784668,-0.025714122762997116,1,Neutral,1,4.013713732029625e-58,0.9500156571256384,0.04998434287436162,-0.013664348569014714,-0.15219343830995746,0.07390310351867119,-2.0593646418584663,13,Decreasing,0,47.36591522878076
2006-07-31,38.70441436767578,-0.005131849718197801,1,Neutral,1,0.6219174032001505,0.34267793678645575,0.035404660013393714,0.005605981980347443,0.06938522077563247,0.12043043084216286,0.5761435900413686,13,Increasing,0,45.732776257352526
2006-08-31,39.10371780395508,0.010316741457087497,1,Neutral,1,0.12938098899447123,0.6069359608507259,0.263683050154803,-0.01657706922851269,-0.18175385520843212,0.07888049255074357,-2.304167346464152,9,Decreasing,0,47.000655146246096
2006-09-29,38.61883544921875,-0.012399904202645584,0,Bear,0,0.9511950143313017,0.048750101500099334,5.488416859890673e-05,-0.012397397461591011,-0.13903259773808518,0.07423999266684825,-1.8727453053772993,12,Decreasing,0,47.766320470944365
2006-10-31,39.388946533203125,0.019941333678925144,0,Neutral,1,7.75478956387306e-08,0.8122079816239821,0.1877919408281221,-0.004050267168688615,-0.047534983359397986,0.06272510645150732,-0.7578302540809111,11,Decreasing,0,48.64642742494939
2006-11-30,39.388946533203125,0.0,1,Bear,0,0.9593882141602809,0.04061178578731526,5.2403833219506945e-11,-0.0029828636509406617,-0.035212930214399085,0.0894508532237882,-0.39365672819579883,18,Decreasing,0,50.99889941021724
