asset,date,open,high,low,close,volume,return_1d,log_return,volatility_20d_ann,ma_gap_20_60,drawdown_126d,hmm_state,hmm_label,hmm_label_code,prob_bear,prob_neutral,prob_bull,smooth_prob_bear_5,smooth_prob_neutral_5,smooth_prob_bull_5,state_mean_daily_return,state_ann_return,state_ann_vol,state_sharpe,state_count,model_loglik,target_label_plus_1_steps,target_code_plus_1_steps
QQQ,2013-08-06,69.24073956,69.30375088,68.63763023,68.91667938,23675400,-0.005972606671,-0.005990514024,0.1033523361,0.02578738079,-0.005972606671,2,Bull,2,6.487251053e-10,0.0009818342939,0.9990181651,8.212433567e-05,0.6019294624,0.3979884132,0.001463435288,0.4459776866,0.1080488576,4.127555779,126,-1772.236284,Bull,2
QQQ,2013-08-13,69.10569189,69.55577457,68.61060506,69.40274811,23917000,0.005607986799,0.005592320584,0.08325217194,0.02792814799,0,2,Bull,2,1.297571367e-10,0.0001368528548,0.999863147,5.632568445e-05,0.4019847504,0.5979589239,0.001552492349,0.4787957466,0.1057101993,4.529324036,130,-1773.887364,Bull,2
QQQ,2013-08-20,67.95349333,68.43958354,67.8994856,68.12452698,18842800,0.00437927468,0.00436971356,0.09455982946,0.02822478628,-0.01841744261,2,Bull,2,5.384082491e-07,0.007336837683,0.9926626239,3.809349391e-05,0.2035194064,0.7964425001,0.00118860814,0.3492235129,0.1086938351,3.212910031,137,-1785.882119,Neutral,1
QQQ,2013-08-27,68.23257098,68.57463152,67.47642813,67.63845825,40068900,-0.02046660021,-0.02067894336,0.1240230651,0.02812632711,-0.02542103741,1,Neutral,1,2.20284231e-06,0.9226792273,0.07731856986,5.947641313e-06,0.188114195,0.8118798573,0.0007253988813,0.2005748912,0.1362974226,1.471597095,163,-1803.833323,Neutral,1
QQQ,2013-09-04,68.55662501,69.16873111,68.34958387,69.05171204,27142900,0.01067192753,0.01061538444,0.1281929569,0.02223100882,-0.005057956368,1,Neutral,1,1.554509349e-05,0.9685824513,0.03140200363,3.657424506e-06,0.3799434407,0.6200529019,0.0008515651023,0.2393591181,0.1357934845,1.762670124,167,-1824.502936,Neutral,1
QQQ,2013-09-11,69.93387273,70.31194066,69.84385066,70.26692963,28132900,-0.001918024007,-0.001919865771,0.1321838793,0.01920466485,-0.001918024007,1,Neutral,1,1.032047456e-05,0.9867907576,0.01319892197,5.721389673e-06,0.5771052253,0.4228890533,0.0009642030494,0.2750420627,0.1347474162,2.041167619,171,-1841.48787,Bull,2
QQQ,2013-09-18,70.65400761,71.53617307,70.50998466,71.39214325,31714700,0.01199456838,0.01192320364,0.1197974131,0.01982872861,0,2,Bull,2,3.646396833e-07,0.03583034063,0.9641692947,5.794291658e-06,0.5842439229,0.4157502828,0.001349927339,0.405202878,0.1082619458,3.742800621,144,-1852.290714,Bull,2
QQQ,2013-09-25,71.22731541,71.32663152,70.78491165,70.92936707,22746400,-0.003424662674,-0.003430540254,0.08406096639,0.02100096513,-0.008856359848,2,Bull,2,1.397537347e-08,0.0009136072288,0.9990863788,5.689405083e-06,0.5829592768,0.4170350338,0.001242544425,0.3676872779,0.106588748,3.449588111,150,-1851.677453,Bull,2
QQQ,2013-10-02,71.45300261,72.01278348,71.38077148,71.91346741,25503800,-0.0003768004204,-0.0003768714275,0.07992549672,0.02486705412,-0.0003768004204,2,Bull,2,2.09857264e-10,0.0002180899269,0.9997819099,5.248878593e-06,0.3984670493,0.6015277018,0.001364631671,0.4104195045,0.1052968768,3.897736734,154,-1848.821455,Neutral,1
QQQ,2013-10-09,69.88201834,69.9181339,68.93400372,69.50281525,64526700,-0.003107917316,-0.003112756921,0.1187080357,0.02381820463,-0.0338857371,1,Neutral,1,0.0001130242138,0.9998796661,7.309659065e-06,2.474470265e-05,0.4047264923,0.595248763,0.0007510359009,0.2083563491,0.1369923236,1.520934485,172,-1861.24044,Neutral,1
QQQ,2013-10-16,72.09405916,72.608694,72.03988924,72.57257843,46735900,0.01132374166,0.01126010802,0.1435075841,0.02309812937,0,1,Neutral,1,1.620147261e-05,0.9988076385,0.001176160009,2.592090226e-05,0.4071298685,0.5928442106,0.000963802264,0.2749132927,0.1383171378,1.987557703,177,-1865.722475,Neutral,1
QQQ,2013-10-23,74.08033597,74.21576068,73.62890188,73.99004364,38021300,-0.006064651559,-0.006083116251,0.1535824978,0.02514407653,-0.006064651559,1,Neutral,1,1.935265414e-05,0.9998871688,9.347854977e-05,2.971850515e-05,0.5999412341,0.4000290474,0.001121564347,0.3266198161,0.1380188846,2.36648642,180,-1864.082417,Neutral,1
QQQ,2013-10-30,75.25409328,75.38049432,74.55888751,74.92003632,33535500,-0.0009631323869,-0.0009635964969,0.1496562636,0.02926173249,-0.0009631323869,1,Neutral,1,6.574155433e-06,0.9994619368,0.0005314890342,3.103054116e-05,0.7996509,0.2003180694,0.001158769763,0.3391163822,0.1363924371,2.486328343,185,-1857.675146,Bull,2
QQQ,2013-11-06,75.27217429,75.29925925,74.69433881,74.93811035,25576800,-0.0002404156891,-0.0002404445936,0.1046960412,0.03688998598,-0.0007221203847,2,Bull,2,4.44483113e-09,0.001007843415,0.9989921521,3.103138816e-05,0.7998088507,0.2001601179,0.001272223379,0.3779546908,0.1063256434,3.5546899,158,-1843.292937,Bull,2
QQQ,2013-11-13,74.03523293,75.43468217,74.03523293,75.42565155,31345900,0.01211556527,0.01204275928,0.1170653692,0.03868029743,0,2,Bull,2,3.807788478e-11,0.001206656735,0.9987933432,8.426553017e-06,0.6000742489,0.3999173246,0.001204289811,0.3545658978,0.1101716189,3.218305236,164,-1821.56751,Bull,2
QQQ,2013-11-20,75.04640806,75.32629501,74.45051174,74.66719818,32177400,-0.002412936979,-0.002415852803,0.1087933379,0.0349314547,-0.01500780755,2,Bull,2,1.55768835e-10,0.002493350626,0.9975066492,5.18628965e-06,0.4008113913,0.5991834224,0.001110852632,0.3230436309,0.109254212,2.95680711,170,-1797.464358,Bull,2
QQQ,2013-11-27,76.56324078,76.96049818,76.50004027,76.94244385,21638100,0.006971618477,0.006947429106,0.1151142403,0.03042275565,0,2,Bull,2,1.062718203e-11,0.002128309252,0.9978716907,1.315760948e-06,0.2012596194,0.7987390649,0.001250638432,0.3704797828,0.1086648847,3.409379064,175,-1790.699794,Bull,2
QQQ,2013-12-05,77.24944597,77.33973835,76.89732772,77.08692932,39829300,-0.001286750679,-0.001287579253,0.1170682223,0.02978313946,-0.004082360844,2,Bull,2,2.202778808e-11,0.002549892742,0.9974501072,9.342665639e-10,0.001877210554,0.9981227885,0.001273476743,0.3783899832,0.1066858089,3.546769595,180,-1793.056098,Bull,2
QQQ,2013-12-12,76.9334121,77.12301363,76.65352511,76.70769501,33662600,-0.002583164935,-0.002586507062,0.09014606331,0.03163773562,-0.01609760041,2,Bull,2,3.520952725e-11,0.001152691011,0.998847309,5.234224343e-11,0.001906180073,0.9980938199,0.001166519434,0.3417341207,0.1076797361,3.173615882,185,-1788.883646,Bull,2
QQQ,2013-12-19,77.64669722,77.65572784,77.21331728,77.55641174,44964100,-0.002786084781,-0.002789973139,0.08984220519,0.03137091361,-0.005211411831,2,Bull,2,1.113914293e-13,0.0001544195825,0.9998455804,4.474894476e-11,0.001695732643,0.9983042673,0.001193734899,0.3509677596,0.1072361325,3.272849846,190,-1794.427731,Bull,2
QQQ,2013-12-27,79.56896005,79.61424964,79.17044064,79.27006531,15827400,-0.002507247843,-0.002510396253,0.09311990283,0.03261656411,-0.002507247843,2,Bull,2,2.610659315e-14,0.0001346495219,0.9998653505,1.360039908e-11,0.001223992422,0.9987760076,0.001275203264,0.3789898282,0.1069641142,3.543149317,195,-1795.5528,Bull,2
QQQ,2014-01-06,78.49114345,78.58171574,77.89335393,78.18318939,32073100,-0.003693410293,-0.003700247773,0.1038784622,0.028963815,-0.01864498746,2,Bull,2,2.976976928e-10,0.008983695396,0.9910163043,7.101450123e-11,0.002595069651,0.9974049303,0.001172918395,0.3438994638,0.1071562014,3.209328618,199,-1792.289134,Bull,2
QQQ,2014-01-13,78.96209945,79.23382314,77.60349486,77.90238953,48842300,-0.01477677276,-0.01488703684,0.1093061621,0.02557503689,-0.022169586,2,Bull,2,1.741019082e-09,0.16928423,0.8307157682,4.148127601e-10,0.0359419371,0.9640580625,0.001126533001,0.3282819183,0.107848521,3.043916739,204,-1772.849234,Bull,2
QQQ,2014-01-21,80.10334846,80.23920343,79.53272997,80.20298004,26412700,0.007624206794,0.007595289418,0.1257626493,0.02771772485,0,2,Bull,2,2.04520983e-10,0.03828480256,0.9617151972,4.486750513e-10,0.04336835941,0.9566316401,0.001239832084,0.3667527695,0.1088214174,3.370225993,210,-1766.776075,Neutral,1
QQQ,2014-01-28,77.44049321,77.8390196,77.26840101,77.75749969,44378800,-0.0005821862196,-0.0005823557558,0.1414369515,0.02274136947,-0.03300283595,1,Neutral,1,6.544249709e-06,0.9999932425,2.13202888e-07,1.309298595e-06,0.243336124,0.7566625667,0.00081688585,0.2285753354,0.1378592855,1.658033658,185,-1767.567475,Neutral,1
QQQ,2014-02-04,76.73402047,77.21405986,76.49852698,76.90611267,37675500,0.007355923023,0.007329000169,0.1781194788,0.01509683601,-0.04359073861,1,Neutral,1,0.001689039575,0.9983109604,4.772557709e-15,0.0003391172136,0.4429713862,0.5566894966,0.0007374433614,0.2042244227,0.1411780687,1.446573286,190,-1779.258943,Neutral,1
QQQ,2014-02-11,79.69574638,80.58337112,79.60517412,80.42939758,38635500,0.0113895518,0.01132517918,0.1879230401,0.01036101029,0,1,Neutral,1,1.218939271e-06,0.9999987773,3.801698502e-09,0.0003393609419,0.6411744026,0.3584862365,0.0009630657692,0.2746766949,0.1411446159,1.946065694,192,-1794.225373,Neutral,1
QQQ,2014-02-19,81.58873788,81.77894169,81.01811951,81.18115234,41749900,-0.006870237914,-0.00689394665,0.1756566087,0.008248274007,-0.006870237914,1,Neutral,1,2.502030428e-06,0.9999972124,2.855914814e-07,0.0003398609998,0.807316999,0.19234314,0.0009642179285,0.2750468436,0.1396149128,1.970039145,198,-1808.024273,Neutral,1
QQQ,2014-02-26,82.01445244,82.27710998,81.39855127,81.724617,42953700,-0.0008857130732,-0.0008861055488,0.1526206814,0.01101477084,-0.00199083645,1,Neutral,1,1.307244114e-07,0.9996370013,0.0003628680157,0.0003398871038,0.9995874388,7.267412235e-05,0.0009502150069,0.2705554686,0.1388468412,1.948589297,190,-1819.992361,Bull,2
QQQ,2014-03-05,82.72777735,82.96424832,82.55497084,82.81872559,27203300,0.002752595789,0.002748814335,0.1042752689,0.02104388596,0,2,Bull,2,3.567523185e-10,0.04100299595,0.9589970037,0.0003385783252,0.8077893895,0.1918720322,0.001004623905,0.2880960839,0.1135152041,2.537951513,204,-1828.402755,Bull,2
QQQ,2014-03-12,81.68189876,82.40949891,81.38177011,82.3640213,27977200,0.003769102601,0.003762017331,0.08011794506,0.02720535788,-0.005490355973,2,Bull,2,1.076998388e-14,9.65273774e-05,0.9999034726,7.704101746e-07,0.6081465028,0.3918527267,0.00102211096,0.2937849107,0.1112683899,2.640326789,202,-1819.500959,Neutral,1
QQQ,2014-03-19,82.36399497,82.45495016,81.35445337,81.89105988,40869400,-0.005412417082,-0.005427117278,0.1077001381,0.02355383429,-0.01120115896,2,Neutral,1,2.871340965e-12,0.9992068407,0.0007931593018,5.266228947e-07,0.6079881155,0.3920113578,0.0006344506315,0.1733718876,0.1138442257,1.522886967,231,-1818.551674,Bull,2
QQQ,2014-03-26,81.08467088,81.26699023,79.63526859,79.64438629,40930400,-0.01287984766,-0.01296351207,0.1262459988,0.019073766,-0.03832876287,1,Bull,2,2.880360465e-05,0.005633799996,0.9943373964,5.786937739e-06,0.4091154331,0.59087878,0.001068630044,0.3090409517,0.1406357925,2.197455899,168,-1824.593477,Bull,2
QQQ,2014-04-02,81.66814114,81.75018665,81.1667782,81.53141022,34631600,0.002579042396,0.002575722373,0.133945118,0.01148711204,-0.01554377177,1,Bull,2,7.055780352e-07,0.007229923344,0.9927693711,5.901908464e-06,0.2106340175,0.7893600806,0.001173051349,0.343944491,0.140005338,2.456652695,174,-1826.612853,Neutral,1
QQQ,2014-04-09,78.99718657,80.10019279,78.78752101,80.05461121,45685200,0.01714177921,0.01699651661,0.1828289277,0.001334445586,-0.0333754759,1,Neutral,1,0.02140872064,0.9785912794,9.044512699e-12,0.004287645965,0.3981516742,0.5975606799,0.000583470624,0.1583940396,0.1442884704,1.097759503,210,-1835.111022,Bear,0
QQQ,2014-04-16,78.20411721,78.55963135,77.56600975,78.55963135,46970900,0.01328602486,0.01319853966,0.2107113101,-0.00863423772,-0.05142670583,0,Bear,0,0.9999877748,2.967504793e-25,1.22251893e-05,0.2042852009,0.3981323687,0.3975824304,-0.0004273599751,-0.1020983284,0.1945193853,-0.5248748252,118,-1806.522612,Bear,0
QQQ,2014-04-24,80.39188368,80.41011214,78.98805591,79.84493256,48926300,0.009566219051,0.00952075251,0.2094959694,-0.01375722408,-0.03590725417,0,Bear,0,0.9999976191,2.380949922e-06,1.019959579e-21,0.4042847247,0.1982914767,0.3974237985,-0.0002780490884,-0.06766992593,0.1921014213,-0.3522614537,123,-1786.716046,Bear,0
QQQ,2014-05-01,79.79023608,80.35541563,79.58968827,79.89962769,37127200,0.002974847968,0.002970431864,0.2073731036,-0.01889268267,-0.03524683433,0,Bear,0,0.9999999876,1.244757368e-08,1.166549207e-24,0.6042789615,0.1971647192,0.1985563193,-0.0002618379334,-0.06385337039,0.1901162529,-0.335864869,128,-1777.172004,Bear,0
QQQ,2014-05-08,78.62345664,79.7902732,78.44114416,78.83312225,46556900,-0.0009238694806,-0.000924296511,0.171073743,-0.01931699743,-0.0481244224,0,Bear,0,0.9999999982,1.841232247e-09,2.661715914e-29,0.80427882,0.1957187349,2.445039669e-06,-0.0001884777863,-0.04638609592,0.1843752973,-0.2515851993,133,-1771.260765,Bear,0
QQQ,2014-05-15,80.04548477,80.18222256,78.92425021,79.43473053,59680300,-0.00785649787,-0.007887522754,0.1266771764,-0.01043808824,-0.04086026478,0,Bear,0,0.9998875839,0.0001124161133,2.558512907e-14,0.9999745927,2.29622704e-05,2.445037865e-06,-4.620281399e-05,-0.01157559043,0.1868145585,-0.06196299968,132,-1787.051397,Bear,0
QQQ,2014-05-22,81.07559262,81.56784462,80.9479725,81.33995056,30617100,0.004390479469,0.004380869432,0.1221983987,-0.005203265859,-0.01785556363,0,Bear,0,0.9453987866,0.05459909414,2.119302476e-06,0.989056795,0.0109427811,4.238605004e-07,0.000541970716,0.1463427077,0.1837107448,0.7965930782,132,-1814.31168,Bull,2
QQQ,2014-05-30,83.24514829,83.36365071,82.79847784,83.23603058,29906400,0.0001095454113,0.0001095394116,0.1132190103,0.005236507921,0,1,Bull,2,4.299411501e-06,0.0002704839669,0.9997252166,0.7890581311,0.0109964017,0.1999454672,0.001134408848,0.330920795,0.1298735091,2.548023822,176,-1838.595486,Bull,2
QQQ,2014-06-06,84.43930135,84.61250305,84.27521735,84.61250305,22680600,0.005743084634,0.005726655994,0.09688063823,0.01720534298,0,1,Bull,2,3.380798929e-07,0.07050496355,0.9294946984,0.5890582012,0.02509739192,0.3858444069,0.001193688891,0.3509520965,0.1285294634,2.730518646,181,-1861.535579,Neutral,1
QQQ,2014-06-13,84.2752178,84.36638098,83.79208352,84.15671539,39447100,0.002933081659,0.002928788567,0.0826697968,0.02782857178,-0.00634992271,2,Neutral,1,1.514092136e-12,0.9999140782,8.592177731e-05,0.3890582016,0.2250802072,0.3858615912,0.0007371573094,0.2041376191,0.1101784584,1.852790665,206,-1883.550054,Neutral,1
QQQ,2014-06-20,84.73018504,84.88557472,84.57480234,84.79416656,25897500,0.001176552191,0.001175860596,0.0743396727,0.03579584036,0,2,Neutral,1,2.789544905e-15,0.9999968621,3.137888631e-06,0.1890806848,0.4250570964,0.3858622188,0.0009317876168,0.2646690652,0.1139487363,2.322702943,213,-1896.254567,Bull,2
QQQ,2014-06-27,85.20547837,85.70818833,85.17805872,85.68991089,22877800,0.00439269579,0.004383076062,0.05934297867,0.037755894,0,2,Bull,2,7.215650904e-16,1.209321045e-06,0.9999987907,9.274985823e-07,0.4141375194,0.5858615531,0.001018827737,0.2927149118,0.1122349692,2.608054459,217,-1913.501051,Bull,2
QQQ,2014-07-07,87.3716941,87.48137967,87.04265134,87.20717621,23266400,-0.003030658256,-0.003035260001,0.06490314617,0.03932481213,-0.003030658256,2,Bull,2,4.519686242e-16,5.433032888e-07,0.9999994567,6.761628219e-08,0.4140835313,0.5859164011,0.001097211769,0.3185034795,0.10807096,2.94716989,219,-1930.637549,Bull,2
QQQ,2014-07-14,87.47224145,87.8012912,87.32600099,87.60020447,19579000,0.005982837389,0.005965011283,0.07952039236,0.03701524319,0,2,Bull,2,2.958531036e-15,1.962745464e-06,0.9999980373,3.042027492e-13,0.3999829311,0.6000170689,0.001106032244,0.3214374555,0.108546018,2.96130122,223,-1933.60951,Neutral,1
QQQ,2014-07-21,87.67335911,87.89273033,87.335174,87.74648285,29750700,-0.001248232705,-0.001249012397,0.1103832736,0.0371633509,-0.001248232705,2,Neutral,1,2.356664764e-13,0.9999907253,9.274738541e-06,4.851761721e-14,0.3999982605,0.6000017395,0.000935212607,0.2657610692,0.1097315744,2.421919767,217,-1938.195234,Neutral,1
QQQ,2014-07-28,88.5142455,88.6787704,87.7647447,88.45026398,25603400,0.0003101013576,0.0003100532861,0.1130754308,0.03770412346,-0.004730839957,2,Neutral,1,2.226438754e-13,0.9999813442,1.865581475e-05,9.248848332e-14,0.399995157,0.600004843,0.0005721334738,0.155089275,0.1093440439,1.418360521,202,-1936.657952,Bull,2
QQQ,2014-08-04,86.71363014,87.46313102,86.39371554,87.12493896,33230500,0.006866126492,0.006842661991,0.1331438545,0.03153291545,-0.01964379841,1,Bull,2,4.458972453e-06,0.05931011343,0.9406854276,8.917945829e-07,0.4118569378,0.5881421704,0.001125876887,0.328062317,0.1335410934,2.456639442,230,-1943.041805,Bull,2
QQQ,2014-08-11,87.07923204,87.52710969,87.01525052,87.25289917,28277500,0.005900967534,0.005883625016,0.1263299621,0.02430954864,-0.01820395142,1,Bull,2,4.215041466e-06,0.006076241021,0.9939195439,1.734802876e-06,0.4130720773,0.5869261879,0.001101191255,0.3198263781,0.1324040838,2.41553258,234,-1943.531652,Bull,2
QQQ,2014-08-18,89.49225993,89.79388311,89.36428992,89.71162415,38938300,0.007699913093,0.007670420062,0.1119657248,0.01982332118,0,1,Bull,2,8.605843075e-07,0.1680010666,0.8319980728,1.906919737e-06,0.4466718981,0.553326195,0.001194376778,0.3511863009,0.1330336176,2.639831248,234,-1945.154281,Bull,2
QQQ,2014-08-25,90.96382748,91.11007492,90.63478467,90.85414886,24124700,0.003533305968,0.003527078507,0.1084059352,0.01779688885,0,2,Bull,2,2.248794059e-09,0.007327696136,0.9926723016,1.907369449e-06,0.2481392923,0.7518588004,0.001121472124,0.3265889855,0.1026250209,3.182352439,210,-1938.998303,Bull,2
QQQ,2014-09-02,91.42084103,91.49396476,91.09179822,91.4665451,18326800,0.002906233097,0.002902018166,0.06640042496,0.02085343382,0,2,Bull,2,3.134709992e-12,0.0001978190675,0.9998021809,1.907370031e-06,0.04818258725,0.9518155054,0.001128566402,0.3289627268,0.1017637108,3.232613318,211,-1943.684138,Bull,2
QQQ,2014-09-09,91.48484226,91.82303432,90.54339676,90.7170639,36449200,-0.008293228752,-0.008327808894,0.06839697269,0.02695026465,-0.008293228752,2,Bull,2,4.97330564e-13,0.0001555575207,0.9998444425,1.01557564e-06,0.03635167607,0.9636473084,0.001189948733,0.3496793973,0.1011958947,3.455470188,219,-1946.815952,Bull,2
QQQ,2014-09-16,89.71162116,91.00953594,89.62021999,90.83586884,38166900,0.008729130004,0.008691251421,0.07851499875,0.0275273966,-0.006994469179,2,Bull,2,1.462186009e-10,0.0008040178633,0.999195982,1.725965904e-07,0.03529723144,0.964702596,0.001492940427,0.4567690262,0.08743319814,5.224205861,203,-1937.22301,Bull,2
QQQ,2014-09-23,90.38315479,90.90538864,90.31902105,90.5022583,33989600,-0.002725911697,-0.00272963376,0.08736998861,0.02374818184,-0.01261484127,2,Bull,2,4.922662761e-10,0.005179174018,0.9948208255,5.781821953e-10,0.002732852921,0.9972671465,0.001258050178,0.3730419021,0.09082249525,4.107373411,204,-1930.04041,Neutral,1
QQQ,2014-09-30,90.63050944,90.97866994,90.08079079,90.51140594,41834300,0.001419129498,0.001418123485,0.1276154132,0.01868115838,-0.01251503991,1,Neutral,1,5.574215014e-06,0.984171441,0.01582298476,1.114971426e-06,0.1981016019,0.8018972831,0.0009306509622,0.2643068691,0.1367884351,1.932231105,212,-1924.866744,Neutral,1
QQQ,2014-10-07,89.32952933,89.58606429,88.46829881,88.47746277,45154000,-0.01418941434,-0.01429104663,0.1471944091,0.01146915799,-0.03470548404,1,Neutral,1,0.0005338811312,0.9994661158,3.101413961e-09,0.000107891197,0.3979552612,0.6019368476,0.0007377707685,0.2043237832,0.1389712581,1.470259289,208,-1916.43297,Bear,0
QQQ,2014-10-14,85.7013874,86.27859114,84.94093938,85.17915344,71814500,0.000108031642,0.000108025807,0.1899570829,0.00121731412,-0.07069023999,0,Bear,0,0.9999733482,2.665184162e-05,1.819663221e-35,0.2001025608,0.3979294801,0.4019679591,-0.0006273385864,-0.1462264837,0.174864436,-0.836227692,88,-1907.162561,Bear,0
QQQ,2014-10-21,87.55208475,88.75231171,87.33219867,88.75231171,53609800,0.02627408631,0.02593485172,0.2274416004,-0.01104630382,-0.03170686536,0,Bear,0,0.9999990672,9.328429963e-07,4.58495877e-30,0.4001023742,0.3977688631,0.2021287627,-0.0002743041219,-0.06678964132,0.1793137897,-0.3724735361,94,-1885.285868,Bear,0
QQQ,2014-10-28,90.84124992,91.80325593,90.77711619,91.784935,34495100,0.01509766059,0.0149848252,0.2235867965,-0.0145815012,0,0,Bear,0,0.9999974093,2.590657496e-06,5.619674555e-24,0.600101856,0.3967335464,0.003164597571,0.0006437002112,0.1761100832,0.1764341094,0.9981634714,95,-1885.945878,Bear,0
QQQ,2014-11-04,92.88437165,93.10426472,92.23387036,92.86605072,22773300,-0.003343004202,-0.003348604525,0.2099123963,-0.01109704406,-0.003343004202,0,Bear,0,0.9999766838,2.331622247e-05,2.196807182e-20,0.8000960779,0.1999039215,6.202827922e-10,0.0007653489298,0.212722619,0.1753013485,1.213468241,95,-1896.570387,Neutral,1
QQQ,2014-11-11,93.43409039,93.70894623,93.17754849,93.70894623,15454000,0.003138549794,0.003133634828,0.140601219,0.001520381789,0,0,Neutral,1,0.4616138308,0.538344443,4.172618207e-05,0.8923120678,0.1076795869,8.345236415e-06,0.00120554999,0.354996129,0.1664763587,2.132411663,97,-1930.168042,Bull,2
QQQ,2014-11-18,94.36861418,95.11989801,94.35945022,94.99163055,26336800,0.007482110977,0.007454258827,0.09391530271,0.02128885374,0,2,Bull,2,0.1433637341,2.054630405e-06,0.8566342112,0.720990145,0.1076746675,0.1713351875,0.001051612546,0.3034392677,0.0999559183,3.035730879,210,-1971.748512,Bull,2
QQQ,2014-11-25,96.05443573,96.33846258,95.80706473,96.05443573,17526000,0.001528697787,0.001527530518,0.06890942939,0.03144436227,0,2,Bull,2,2.974061375e-13,1.627284028e-05,0.9999837272,0.5209903316,0.1076777355,0.3713319329,0.001078906586,0.3124353534,0.09930903743,3.146091851,215,-1995.993866,Neutral,1
QQQ,2014-12-03,96.55836868,96.72328505,95.98116489,96.58585358,32974300,0.001805746069,0.00180411767,0.07010490996,0.03742570594,-0.005565117857,2,Neutral,1,7.439096174e-06,0.9999925598,1.116525605e-09,0.3209923376,0.3076757293,0.3713319331,0.0006754676711,0.1855631018,0.104031866,1.783714057,174,-2030.986591,Neutral,1
QQQ,2014-12-10,95.99029276,96.22850677,94.47856801,94.6526413,39330100,-0.01572046845,-0.01584534549,0.09784600132,0.03995598359,-0.02546920997,2,Neutral,1,0.03533962547,0.9646603745,4.043893442e-11,0.1280649259,0.500603141,0.3713319331,0.000515228304,0.1386433759,0.1049936379,1.320493115,178,-2044.632677,Bear,0
QQQ,2014-12-17,91.66585249,93.53489515,91.54674197,93.26920319,79715300,0.0182036777,0.01803997444,0.1387390709,0.03529514349,-0.0397129016,0,Bear,0,0.9999999994,1.599195419e-16,5.696273794e-10,0.2357421596,0.3929342523,0.371323588,-0.0002983833717,-0.07243518882,0.1748121212,-0.414360219,175,-2067.60054,Bear,0
QQQ,2014-12-24,95.95252698,96.2835886,95.88815428,95.9157486,14291300,0.0008636240637,0.000863251355,0.1614559896,0.0318399664,-0.01246442808,0,Bear,0,0.8286776162,0.0001463499018,0.1711760339,0.372804936,0.3929631114,0.2342319526,-0.0001237930217,-0.03071427185,0.1752273197,-0.1752824383,177,-2085.228144,Bear,0
QQQ,2015-01-02,95.4191528,95.8237782,94.20526257,94.66506958,31314600,-0.003002337026,-0.003006853081,0.1605456439,0.02386000143,-0.02534125004,0,Bear,0,0.9978945754,5.928532324e-07,0.002104831755,0.5723838511,0.3929599754,0.03465617348,-0.0003844300666,-0.09233179193,0.1704651747,-0.5416460699,174,-2107.799847,Bear,0
QQQ,2015-01-09,95.29040255,95.31798985,93.81901458,94.37078857,41410100,-0.006582909108,-0.006604672016,0.1863614376,0.01187111148,-0.02837112746,0,Bear,0,0.9999905771,2.170914617e-16,9.422875387e-06,0.7723804787,0.1929614634,0.03465805783,-0.0002131919779,-0.05230672478,0.172686799,-0.3028993824,181,-2109.89966,Bear,0
QQQ,2015-01-16,91.51999866,92.83504719,91.37286404,92.71549988,35362200,0.01174128495,0.0116728909,0.1718923664,0.004007612137,-0.04541375595,0,Bear,0,1,4.211181831e-27,1.052794822e-11,0.9653125536,2.938855101e-05,0.03465805783,-0.000524647123,-0.1238439591,0.1787854993,-0.6926957699,167,-2105.236303,Bear,0
QQQ,2015-01-26,95.76860809,95.94333701,95.28121376,95.76860809,19960900,-0.001150867117,-0.001151529873,0.1651317729,-0.002748259943,-0.0139793668,0,Bear,0,0.9873037949,1.11492854e-14,0.01269620513,0.9627733127,2.938855102e-05,0.03719729874,-0.0001849506562,-0.04553811199,0.1757999553,-0.259033695,178,-2105.550202,Bear,0
QQQ,2015-02-02,93.18448372,93.86499608,91.73149199,93.78223419,43624700,0.008704222842,0.00866655949,0.1922018447,-0.01002380204,-0.03443080376,0,Bear,0,0.9999999931,7.338677509e-33,6.872468789e-09,0.9970377881,1.185706488e-07,0.002962093329,-0.0004534598861,-0.1079846083,0.1833402026,-0.5889848859,167,-2088.598139,Bull,2
QQQ,2015-02-09,94.4719356,94.98691712,94.30640482,94.53630829,22604700,-0.003200104772,-0.003205236057,0.1643110057,-0.008097879571,-0.02666695888,0,Bull,2,3.562733558e-05,5.039357786e-22,0.9999643727,0.7974659985,2.273275472e-15,0.2025340015,0.001313164392,0.3922448254,0.1674297229,2.342743084,134,-2071.973162,Bull,2
QQQ,2015-02-17,98.3159532,98.47228592,98.06765344,98.40791321,17675300,0.0009357881988,0.000935350622,0.1575087412,0.001308134924,0,1,Bull,2,0.2971094826,2.268929354e-10,0.7028905172,0.6568897796,4.538081694e-11,0.3431102204,0.002784437727,1.017135241,0.08639349945,11.77328442,157,-2066.570062,Bull,2
QQQ,2015-02-24,99.66774,99.98961044,99.36427278,99.87005615,19745000,0.0007371263205,0.0007368547763,0.1457427731,0.009385900044,0,1,Bull,2,0.000367520447,7.472275007e-07,0.9996317323,0.4569632837,1.49490881e-07,0.5430365668,0.002766994161,1.008287821,0.08516596323,11.83909372,163,-2055.893346,Bull,2
