date,close,monthly_return,raw_state,hmm_label,hmm_label_code,prob_bear,prob_neutral,prob_bull,state_mean_monthly_return,state_ann_return,state_ann_vol,state_sharpe,state_count,paper_phase,paper_selected,model_loglik
2006-01-31,34.95308303833008,0.05771503314933124,2,Bull,2,4.51537054681294e-25,0.0002474277531417665,0.9997525722468582,0.04300873395010847,0.6575068872708516,0.037335100860891736,17.610957841541165,10,Increasing,1,58.66307340769623
2006-02-28,34.70842361450195,-0.006999652178316551,0,Bear,0,0.9985067717156517,6.788030158155421e-09,0.0014932214963180514,-0.024185621258549155,-0.2545705296791736,0.0460873267696287,-5.523655796997413,7,Decreasing,0,58.37200910195121
2006-03-31,36.09853744506836,0.040051194661159695,2,Bull,2,1.4311562423239739e-43,0.3334478900321797,0.6665521099678203,0.03734844933786476,0.5527300035824969,0.008357674540570204,66.1344254193448,5,Increasing,1,61.49554828489851
2006-04-28,37.82783889770508,0.04790502815434605,2,Bull,2,3.7964925724076006e-08,3.715303328896852e-15,0.9999999620350706,0.04317029685971587,0.6605905036297093,0.0342903085473228,19.26464157410694,12,Increasing,1,62.26305318258737
2006-05-31,36.382118225097656,-0.038218431576727774,0,Bear,0,0.9999999999999991,1.4792459868015224e-34,9.451334053712847e-16,-0.023724586994873675,-0.2503332938608841,0.04586386807576636,-5.458181011844391,8,Decreasing,0,60.650963070619724
2006-06-30,36.359886169433594,-0.0006110709532224368,1,Neutral,1,1.872360579238227e-15,0.9999994342625751,5.657374230609901e-07,0.002067164169513506,0.02508995150587401,0.05504277273330325,0.4558264465971117,9,Increasing,0,59.81953858524015
2006-07-31,36.65458679199219,0.00810510300239442,1,Neutral,1,0.015413787139475247,0.9838595214435575,0.000726691416967271,0.012925998112766493,0.1666285929436082,0.02995730634441304,5.562202122844867,6,Increasing,0,60.569121390674745
2006-08-31,37.5887451171875,0.0254854414400163,1,Neutral,1,0.00020234255806553716,0.8487117376824804,0.15108591975945407,0.020285571481738707,0.27250922869256367,0.027400218301043232,9.945513050244136,6,Increasing,0,60.674621183450604
2006-09-29,37.67214584350586,0.002218768571771834,0,Neutral,1,0.007262796684406667,0.9926494157421367,8.778757345656188e-05,0.005977751547323662,0.07413906194266606,0.05088320517625719,1.457043865178139,8,Increasing,0,60.04747316432515
2006-10-31,39.08451461791992,0.03749106250228462,1,Bull,2,2.055312043168282e-09,0.29612017878880903,0.7038798191558789,0.045702409749960496,0.7096110092788424,0.030815714835858595,23.027569311911794,10,Increasing,1,60.098991417751485
2006-11-30,40.28557586669922,0.030729849417872046,1,Neutral,1,1.433692636104157e-15,0.5974808405321332,0.4025191594678655,0.01775371018090825,0.23512903501629312,0.07862690108576326,2.9904400627442156,14,Increasing,0,60.987809718223446
2006-12-29,41.57358169555664,0.031971885746881146,2,Bull,2,0.0006327877818674745,0.10767520094676215,0.8916920112713704,0.03475940699848988,0.5068589402810673,0.012785054541894351,39.644644347834465,7,Increasing,1,57.73616908978044
2007-01-31,42.15272903442383,0.013930657769837707,1,Neutral,1,5.835581697456503e-20,0.9999999794010235,2.0598976559797385e-08,0.018403405378089648,0.244623836965993,0.07433648161410047,3.290764260755538,16,Increasing,0,62.89479664695371
2007-02-28,42.10162353515625,-0.0012123888639770097,1,Neutral,1,6.970022727463515e-10,0.9897271830823979,0.010272816220599749,0.017156359607480822,0.22645784517013134,0.09588243833499197,2.3618281835818347,17,Increasing,0,57.42030971698846
2007-03-30,43.32236862182617,0.02899520218384355,1,Neutral,1,3.743154163989592e-35,0.7989403818827493,0.2010596181172508,0.017814073083945416,0.23600838685254177,0.09352053288980818,2.5235996797689535,18,Increasing,0,58.43523738169826
2007-04-30,44.94625473022461,0.0374837793975169,2,Bull,2,4.822468150158057e-21,0.13425109353979459,0.8657489064602054,0.03402078600577451,0.49400217248776035,0.029498338144671843,16.746779769930527,11,Increasing,1,61.33570787344105
2007-05-31,46.00802993774414,0.023623218750761232,2,Neutral,1,8.934739302659744e-77,0.9983147483219714,0.0016852516780286274,0.01985095908049836,0.26601981702215705,0.05077457968333284,5.239232282792883,12,Increasing,0,62.28003249236168
2007-06-29,45.86039733886719,-0.003208844175173864,1,Neutral,1,2.933790450217942e-25,0.9999209570283731,7.904297162693006e-05,0.018077128060831265,0.23984721056747693,0.053423497751945895,4.489545249940898,13,Increasing,0,62.172555656971134
