asset,date,close,monthly_return,raw_state,hmm_label,hmm_label_code,prob_bear,prob_neutral,prob_bull,state_mean_monthly_return,state_ann_return,state_ann_vol,state_sharpe,state_count,paper_phase,paper_selected,model_loglik
JKD,2017-09-29,32.87899398803711,0.011896046164553198,1,Neutral,1,2.570239286144941e-07,0.9999997429760714,3.6471853784363805e-128,0.014966868401018586,0.19514992754992666,0.04810571232867602,4.056689280819504,18,Increasing,0,64.4807534859927
JKD,2017-10-31,33.618656158447266,0.02249649641589646,1,Neutral,1,1.2984923198786486e-10,0.9999999998701508,2.07335605077837e-36,0.015363164612327947,0.20076175804388896,0.04713175888276129,4.259585527951063,19,Increasing,0,67.1577409126357
JKD,2017-11-30,34.67032241821289,0.03128222183566898,1,Neutral,1,8.465660875725454e-11,0.9999999999153435,1.8860588634420582e-24,0.016159117473495,0.21210604896538432,0.04750301668078374,4.465106929749727,20,Increasing,0,67.59248353892447
JKD,2017-12-29,34.84025192260742,0.004901295763700908,1,Bull,2,2.561262996954529e-86,3.5874718756190574e-05,0.9999641252812438,0.015623030725409567,0.20445474489381787,0.047075808994187514,4.343095727129449,21,Increasing,1,69.14994386389878
JKD,2018-01-31,36.09880065917969,0.03612341091470728,2,Bull,2,0.9041758241158627,2.011139771164824e-08,0.09582415577273955,0.01655486618855946,0.21778293442923902,0.04837186664088371,4.502264426677505,22,Increasing,1,66.7138418607859
JKD,2018-02-28,34.875343322753906,-0.0338919109245992,0,Bear,0,1.0,6.910935070471873e-40,8.851206965484303e-191,0.017163829719173677,0.2265659364827084,0.07554333178017153,2.9991520249862345,14,Increasing,0,70.54438582874583
JKD,2018-03-29,33.75492858886719,-0.03212627108836863,0,Bear,0,0.999999884134986,1.1586501397489356e-07,1.1259775063698816e-106,-0.033009091006483915,-0.33155035982339043,0.004324916668296153,-76.66051978615539,2,Decreasing,0,71.39623202608203
JKD,2018-04-30,33.618412017822266,-0.0040443448335407695,0,Bear,0,0.9999952419803293,4.7580196706940465e-06,2.88095328613852e-41,-0.023354175615502865,-0.24691296463674328,0.05801015889950613,-4.256374561298528,3,Decreasing,0,67.11134544774505
JKD,2018-05-31,34.23930740356445,0.018468908805479245,2,Bull,2,5.284649628883251e-65,4.356258194501079e-19,1.0,0.017063963817886482,0.22512161470346181,0.04932191150563082,4.5643327241638,21,Increasing,1,69.08180837663781
JKD,2018-06-29,34.04601287841797,-0.005645398222230424,1,Neutral,1,5.231149777837925e-22,0.9999855693583939,1.4430641606032308e-05,0.002926388583236017,0.03568742037019512,0.04670995107672305,0.7640217886671952,3,Increasing,0,67.00435748546748
JKD,2018-07-31,35.76722717285156,0.050555532026033134,0,Neutral,1,2.7772535333572786e-157,0.9999976436215392,2.356378460851786e-06,0.014833674443935296,0.19326921311807577,0.09088537983825307,2.126515985981829,4,Increasing,0,65.35567097329734
JKD,2018-08-31,37.07472229003906,0.03655567458077735,1,Neutral,1,1.0091184363685182e-111,0.9999983143569365,1.685643063558955e-06,0.019178074471303708,0.2560324671899896,0.08560106831766513,2.9909961665414553,5,Increasing,0,64.87239299088172
JKD,2018-09-28,37.419586181640625,0.009301860413239549,2,Neutral,1,5.726885518248887e-44,0.9997914496479108,0.00020855035208924434,0.01753203879495968,0.2319046987107387,0.07782745997359715,2.9797284761626814,6,Increasing,0,64.85257192913039
JKD,2018-10-31,35.12086868286133,-0.06143086370920714,0,Neutral,1,8.118098033842584e-25,0.9999999999999998,1.6160547630544305e-16,0.006251624151507278,0.07765347145207357,0.12544483243769608,0.6190248728710388,7,Increasing,0,63.226386813531306
JKD,2018-11-30,35.156436920166016,0.0010127379714284235,0,Neutral,1,8.87759486328142e-34,0.999999998500724,1.4992760658999261e-09,0.005596763378997421,0.06926758735837701,0.11631645145907042,0.595509805272481,8,Increasing,0,62.66260120367123
JKD,2018-12-31,31.874433517456055,-0.09335426710513361,0,Bear,0,0.9999998521611002,1.478388998029219e-07,3.6349299141201786e-25,-0.043958114971176035,-0.4169268618839219,0.12258436362844062,-3.4011422790238424,5,Decreasing,0,56.03901483728733
JKD,2019-01-31,34.092872619628906,0.06959932639925737,0,Bear,0,1.0,4.9797381771591463e-20,1.6844279408003148e-18,-0.0006827388286274946,-0.00816217111801576,0.15868677859487904,-0.051435735165142236,13,Decreasing,0,58.1592270066696
JKD,2019-02-28,35.22222900390625,0.03312587932608291,0,Bear,0,0.45428588770545136,0.5457141122814687,1.3079989683693954e-11,-0.015138714245510082,-0.1672765564391565,0.17949861718810164,-0.9319100005314398,8,Decreasing,0,56.953200875836444
JKD,2019-03-29,35.96086502075195,0.020970734610912478,2,Neutral,1,0.24012159046696224,0.7598784065254686,3.0075691565934917e-09,0.023466965133660714,0.32094870019929256,0.05633486415624486,5.6971593879971145,11,Increasing,0,56.0188575159739
JKD,2019-04-30,37.67338180541992,0.04762167939174233,2,Neutral,1,0.0908963351420876,0.9091036648578406,7.192571069416967e-14,0.029405093820447592,0.4159103466616054,0.07335280225871507,5.669999425443777,12,Increasing,0,54.71717648651738
JKD,2019-05-31,34.94502639770508,-0.07242130323756402,0,Bear,0,0.9999906288731963,9.371126803612389e-06,1.2379161676739775e-156,-0.04232231756099785,-0.4048418272410579,0.12160186431778967,-3.329240299992932,7,Decreasing,0,53.50254247403476
JKD,2019-06-28,37.50014114379883,0.07311812322057798,2,Bull,2,1.477488683527583e-32,1.0297637310083905e-09,0.9999999989702362,0.04090808015333358,0.6178883867667146,0.09743238424766333,6.341714734149423,6,Increasing,1,50.538528082736256
JKD,2019-07-31,38.039710998535156,0.014388475303793724,2,Bull,2,1.1171952481462214e-10,5.614840010607856e-09,0.9999999942734404,0.03562500232438452,0.52205491152072,0.08556164125859506,6.101506514384181,10,Increasing,1,49.89335480234687
JKD,2019-08-30,37.61964416503906,-0.011042850286435368,1,Neutral,1,6.321683842273497e-06,0.8170434378734656,0.18295024044269217,0.009947943124578362,0.12612828916717556,0.08459204061316086,1.4910184014115444,15,Increasing,0,48.09742866227833
JKD,2019-09-30,38.315616607666016,0.018500239916509953,1,Neutral,1,1.6479322341189272e-12,0.9483854047973614,0.05161459520099063,0.010388222708042147,0.13203356568709923,0.08492797557377897,1.5546533965406781,15,Increasing,0,47.98561799508188
JKD,2019-10-31,39.16348648071289,0.02212857179694283,2,Bull,2,0.02783110364434675,0.052354565310505356,0.9198143310451479,0.024988064794822507,0.3447009159990684,0.04522779821532722,7.621439238716973,11,Increasing,1,47.715900510187524
JKD,2019-11-29,40.92487335205078,0.044975231513295855,2,Bull,2,5.708840715588276e-19,6.7409402541135516e-09,0.9999999932590597,0.030772229727439895,0.4386412721369406,0.08540382224860063,5.136084786230137,14,Increasing,1,48.350595477905564
JKD,2019-12-31,42.291263580322266,0.03338776925507614,2,Bull,2,7.815588783960453e-16,8.210719528904228e-09,0.9999999917892797,0.03094659902928231,0.44156438233544515,0.0823304260878723,5.36331953224872,15,Increasing,1,48.43378776511387
JKD,2020-01-31,42.58012008666992,0.006830169682658926,1,Neutral,1,0.006713141444185754,0.9932868585558143,3.216175585221383e-94,0.019828874779515664,0.26569087680483805,0.0661527530302789,4.016323805650661,17,Increasing,0,52.10287552490317
JKD,2020-02-28,38.78151321411133,-0.08921080694057937,0,Bear,0,0.9999998300814983,1.6991850167888967e-07,0.0,-0.06970870241617055,-0.5798276202986237,0.08534221883202786,-6.794147471603137,5,Decreasing,0,53.01775403368815
JKD,2020-03-31,33.7916145324707,-0.12866694123283884,0,Bear,0,0.9999999999999323,6.774144285533693e-14,0.0,-0.0890168364450646,-0.6733187512862069,0.08878140604637166,-7.5840063958271156,5,Decreasing,0,51.40535680740294
JKD,2020-04-30,37.665496826171875,0.11464034338988793,2,Bull,2,7.808613750564579e-18,1.9026699310533054e-06,0.9999980973300688,0.0857859310032411,1.6849148700410126,0.0867775306217993,19.416487862328577,3,Increasing,1,46.97274171319487
JKD,2020-05-29,39.451236724853516,0.04741049632035699,1,Neutral,1,1.334986667063579e-13,0.9999999935363709,6.463495575745821e-09,0.02312980022501155,0.3157361650676993,0.06840785702579874,4.6154956286472375,16,Increasing,0,46.38755026352174
JKD,2020-06-30,40.368316650390625,0.023245910690535165,1,Neutral,1,2.0008632259302777e-06,0.9999979990706759,6.609824489206649e-11,0.023227505365794484,0.31724473294484334,0.06049248670206976,5.244365874844896,15,Increasing,0,47.96859783333849
JKD,2020-07-31,43.36222457885742,0.07416479498997952,1,Neutral,1,5.299756421333925e-11,0.9998504980173201,0.00014950192968224492,0.02641108596730605,0.36727542806884883,0.07322117514717763,5.015972870287999,16,Increasing,0,45.33214952308444
