date,close,monthly_return
2008-01-31,41.98810958862305,0.009472149234430738
2008-02-29,41.81740951538086,-0.004065438404220023
2008-03-31,41.85630416870117,0.0009301067132341245
2008-04-30,42.3425407409668,0.011616806163913918
2008-05-30,42.3868408203125,0.0010462310142584919
2008-06-30,41.547080993652344,-0.01981180504157154
2008-07-31,41.874385833740234,0.007877926252819023
2008-08-29,42.173954010009766,0.007153971820839322
2008-09-30,39.160614013671875,-0.07145026040533664
2008-10-31,31.56591796875,-0.1939371032913424
2008-11-28,34.5863151550293,0.09568539046668834
2008-12-31,40.70943832397461,0.17703889938835915
2009-01-30,37.87474822998047,-0.06963225754762459
2009-02-27,35.75149917602539,-0.05605975361373838
2009-03-31,37.57792663574219,0.051086737670055005
2009-04-30,40.48171615600586,0.07727380886154944
2009-05-29,41.655635833740234,0.02899876263176182
2009-06-30,42.05525207519531,0.009593329532888717
2009-07-31,43.363990783691406,0.031119506932357766
2009-08-31,44.42021560668945,0.024357186778927176
2009-09-30,46.735660552978516,0.052125927681007767
2009-10-30,46.48686218261719,-0.005323523138809461
2009-11-30,46.85670471191406,0.007955850576534917
2009-12-31,46.967796325683594,0.0023708797802266535
2010-01-29,46.71400451660156,-0.005403528139199643
2010-02-26,47.33486557006836,0.013290683594598507
2010-03-31,48.56996154785156,0.026092732342398506
2010-04-30,48.81757354736328,0.005098048086115359
2010-05-28,47.92940902709961,-0.018193540885475756
2010-06-30,49.07699966430664,0.023943350450204237
2010-07-30,51.06604766845703,0.04052912805908582
2010-08-31,52.38774490356445,0.0258821133698941
2010-09-30,53.23136520385742,0.01610339024605678
2010-10-29,54.26604080200195,0.01943732974313339
2010-11-30,51.86465072631836,-0.0442521702374683
2010-12-31,52.058292388916016,0.0037335961948239405
2011-01-31,51.518646240234375,-0.010366189975077655
2011-02-28,51.48691940307617,-0.000615832120476556
2011-03-31,52.286170959472656,0.015523390516713143
2011-04-29,53.17852020263672,0.017066639740280998
2011-05-31,53.94841003417969,0.014477458729752257
2011-06-30,54.284080505371094,0.006222064208727174
2011-07-29,55.35508346557617,0.01972959567951249
2011-08-31,55.64036560058594,0.005153675455790374
2011-09-30,52.975276947021484,-0.04789847487156673
2011-10-31,55.705535888671875,0.051538360892021684
2011-11-30,54.988685607910156,-0.01286856448512319
2011-12-30,56.040138244628906,0.01912125421974986
2012-01-31,56.67840576171875,0.01138947078081154
2012-02-29,58.07887649536133,0.024709070673764044
2012-03-30,58.008392333984375,-0.0012135937475061809
2012-04-30,59.04484939575195,0.01786736401519562
2012-05-31,57.40894317626953,-0.02770616296296491
2012-06-29,59.74246597290039,0.04064737421599918
2012-07-31,61.97852325439453,0.037428272252913564
2012-08-31,62.743125915527344,0.012336574364549824
2012-09-28,63.86333084106445,0.01785382715941286
2012-10-31,64.25968170166016,0.006206235336864818
2012-11-30,64.83557891845703,0.008962030336076232
2012-12-31,65.29881286621094,0.007144749155961305
2013-01-31,63.43758010864258,-0.028503316919126664
2013-02-28,63.60517501831055,0.0026418868654976
2013-03-28,63.009559631347656,-0.009364259854507506
2013-04-30,65.25691986083984,0.03566697248228534
2013-05-31,62.04291534423828,-0.049251550999578564
2013-06-28,59.28768539428711,-0.044408453965518624
2013-07-31,59.380130767822266,0.0015592677116733622
2013-08-30,57.93659591674805,-0.024310065208823395
2013-09-30,59.76242446899414,0.031514253182387764
2013-10-31,61.27742004394531,0.025350303111232986
2013-11-29,60.038246154785156,-0.020222357407858826
2013-12-31,60.21012878417969,0.0028628855838226386
2014-01-31,59.72023391723633,-0.00813641951671229
2014-02-28,61.77743911743164,0.03444737344877624
2014-03-31,62.51298141479492,0.011906325478547197
2014-04-30,63.174720764160156,0.010585630926388978
2014-05-30,65.36526489257812,0.034674377692868186
2014-06-30,65.39362335205078,0.00043384601162799186
2014-07-31,65.22914123535156,-0.0025152623186777134
2014-08-29,66.05746459960938,0.012698670388272548
2014-09-30,64.63137817382812,-0.021588573440187497
