date,close,monthly_return
2004-02-27,76.34967803955078,0.013570923241079669
2004-03-31,75.33836364746094,-0.013245823925622346
2004-04-30,73.91292572021484,-0.01892047899946836
2004-05-28,75.17854309082031,0.0171230858239364
2004-06-30,76.56941223144531,0.01850087915304166
2004-07-30,74.10245513916016,-0.03221857162528974
2004-08-31,74.282958984375,0.0024358686210310676
2004-09-30,75.02855682373047,0.010037266279501633
2004-10-29,75.9952392578125,0.012884193365908958
2004-11-30,79.37838745117188,0.04451789646825244
2004-12-31,81.76933288574219,0.030120861752716444
2005-01-31,79.93599700927734,-0.02242082467551254
2005-02-28,81.60699462890625,0.02090419438235025
2005-03-31,80.11412811279297,-0.018293364715878058
2005-04-29,78.61316680908203,-0.018735288507386927
2005-05-31,81.14644622802734,0.03222461989220671
2005-06-30,81.26943969726562,0.0015156975438290754
2005-07-29,84.37895202636719,0.038261766546991316
2005-08-31,83.58790588378906,-0.009374922579400313
2005-09-30,84.25871276855469,0.008025166771114423
2005-10-31,82.26592254638672,-0.0236508505374613
2005-11-30,85.88170623779297,0.043952387324988074
2005-12-30,85.71735382080078,-0.0019137069370410709
2006-01-31,87.77578735351562,0.02401419830362661
2006-02-28,88.27835845947266,0.0057256234447995435
2006-03-31,89.73530578613281,0.0165040147107971
2006-04-28,90.86882781982422,0.01263184009639362
2006-05-31,88.13178253173828,-0.03012083850705083
2006-06-30,88.36164093017578,0.002608121517963413
2006-07-31,88.75736999511719,0.004478516478141348
2006-08-31,90.69424438476562,0.021822124627566053
2006-09-29,93.14313507080078,0.027001610770865048
2006-10-31,96.07870483398438,0.031516759243203296
2006-11-30,97.9892807006836,0.01988552895254503
2006-12-29,99.29949951171875,0.013371042237133368
2007-01-31,100.79297637939453,0.01504012482459216
2007-02-28,98.81564331054688,-0.019617766434486317
2007-03-30,99.96084594726562,0.011589284837419278
2007-04-30,104.3886489868164,0.04429537382953597
2007-05-31,107.9295425415039,0.03392029295383159
2007-06-29,106.35155487060547,-0.01462053515414119
2007-07-31,103.02165985107422,-0.03131026174072049
2007-08-31,104.34374237060547,0.012833053956249785
2007-09-28,108.38333892822266,0.038714315452377024
2007-10-31,109.85371398925781,0.01356643074088093
2007-11-30,105.5987777709961,-0.03873274797680293
2007-12-31,104.40968322753906,-0.01126049532538842
2008-01-31,98.09693908691406,-0.06046129004019385
2008-02-29,95.5618896484375,-0.02584228888355533
2008-03-31,94.70733642578125,-0.008942406076314136
2008-04-30,99.2213134765625,0.04766237992891598
2008-05-30,100.72124481201172,0.015117027611245337
2008-06-30,92.30335235595703,-0.08357613601545555
2008-07-31,91.47389221191406,-0.008986240725518346
2008-08-29,92.88751220703125,0.015453808304584982
2008-09-30,84.13998413085938,-0.09417334869164162
2008-10-31,70.2411880493164,-0.16518657835645367
2008-11-28,65.35194396972656,-0.06960651172581389
2008-12-31,65.99210357666016,0.009795570996788294
2009-01-30,60.57322692871094,-0.08211401598456924
2009-02-27,54.06471252441406,-0.10744869861327999
2009-03-31,58.56885528564453,0.08331021383303439
2009-04-30,64.38748168945312,0.09934676673175069
2009-05-29,68.15113067626953,0.0584531167870308
2009-06-30,68.1065444946289,-0.0006542251199385118
2009-07-31,73.18762969970703,0.07460494792066319
2009-08-31,75.89115142822266,0.03693959948707626
2009-09-30,78.5820541381836,0.035457397329199614
2009-10-30,77.07127380371094,-0.01922551339541223
2009-11-30,81.81942749023438,0.06160730778391277
2009-12-31,83.3822250366211,0.019100568096412696
2010-01-29,80.35192108154297,-0.03634232540265303
2010-02-26,82.85846710205078,0.031194599790142163
2010-03-31,87.90284729003906,0.06087947755267398
2010-04-30,89.26272583007812,0.015470244502457264
2010-05-28,82.1703872680664,-0.07945464913891165
2010-06-30,77.91883850097656,-0.051740644147385106
2010-07-30,83.24073028564453,0.06830045066189316
2010-08-31,79.49652862548828,-0.04498040379160351
2010-09-30,86.61577606201172,0.08955419261213948
2010-10-29,89.92471313476562,0.03820247561350598
2010-11-30,89.92471313476562,0.0
2010-12-31,95.9363784790039,0.06685220485751131
2011-01-31,98.17169952392578,0.023300035714930445
2011-02-28,101.58194732666016,0.03473758546782868
2011-03-31,101.59414672851562,0.00012009419169967117
2011-04-29,104.53646850585938,0.02896152851410183
2011-05-31,103.36412048339844,-0.011214727637324229
2011-06-30,101.62039947509766,-0.016869693276022613
2011-07-29,99.58753204345703,-0.020004521160525313
2011-08-31,94.11266326904297,-0.05497544383392283
2011-09-30,87.57929229736328,-0.06942074259446385
2011-10-31,97.13831329345703,0.10914704544126064
2011-11-30,96.74356079101562,-0.0040638187864024955
2011-12-30,97.75435638427734,0.010448195052952691
2012-01-31,102.2876968383789,0.04637481767340135
2012-02-29,106.72750854492188,0.0434051390712038
2012-03-30,110.1602783203125,0.03216387061022563
2012-04-30,109.4249038696289,-0.0066754955769570135
2012-05-31,102.85326385498047,-0.06005616438537631
2012-06-29,107.02716827392578,0.04058115671302742
2012-07-31,108.29325103759766,0.011829545563902588
2012-08-31,111.00633239746094,0.02505309734326233
2012-09-28,113.8204345703125,0.025350825597729054
2012-10-31,111.74906158447266,-0.018198603736311103
2012-11-30,112.38153076171875,0.005659726965742795
2012-12-31,113.38562774658203,0.008934715322504783
2013-01-31,119.18985748291016,0.05119017155596328
2013-02-28,120.71056365966797,0.012758687768175792
2013-03-28,125.2940902709961,0.03797121372285983
2013-04-30,127.7012939453125,0.019212427889535144
2013-05-31,130.71629333496094,0.023609779482262727
2013-06-28,128.97190856933594,-0.013344815103921381
2013-07-31,135.63677978515625,0.05167692166265225
2013-08-30,131.5687255859375,-0.02999226467675209
2013-09-30,135.73248291015625,0.03164701417966609
2013-10-31,142.0177764892578,0.046306480544247464
2013-11-29,146.22682189941406,0.029637454649732664
2013-12-31,150.01800537109375,0.025926730967917422
2014-01-31,144.73011779785156,-0.03524835275713567
2014-02-28,151.31764221191406,0.04551591965995261
2014-03-31,152.5728759765625,0.008295356353032135
2014-04-30,153.63348388671875,0.006951484026028076
2014-05-30,157.19874572753906,0.023206281278169483
2014-06-30,160.44407653808594,0.020644762752571655
2014-07-31,158.2881317138672,-0.013437360049294078
2014-08-29,164.53472900390625,0.03946345959361541
2014-09-30,162.26475524902344,-0.013796319893224052
2014-10-31,166.08628845214844,0.023551221565399016
2014-11-28,170.64895629882812,0.027471670835694795
2014-12-31,170.2161102294922,-0.0025364706513526514
2015-01-30,165.17276000976562,-0.029629100400231922
2015-02-27,174.45616149902344,0.05620419183350167
2015-03-31,171.7162628173828,-0.01570537066789679
2015-04-30,173.4048614501953,0.009833655852435452
2015-05-29,175.63421630859375,0.012856357311751276
2015-06-30,172.0666961669922,-0.02031221601680011
2015-07-31,175.9535369873047,0.022589152386236933
2015-08-31,165.22918701171875,-0.06094989711039289
2015-09-30,161.01316833496094,-0.025516186050463352
2015-10-30,174.70889282226562,0.08505965461665244
2015-11-30,175.34751892089844,0.003655372593325934
2015-12-31,172.31704711914062,-0.017282661428046242
2016-01-29,163.7379608154297,-0.049786637173391934
2016-02-29,163.60267639160156,-0.0008262251658344155
2016-03-31,174.60763549804688,0.0672663757657832
2016-04-29,175.29580688476562,0.003941244520927256
2016-05-31,178.27781677246094,0.017011301871331153
2016-06-30,178.8975372314453,0.0034761501470221834
2016-07-29,185.4221649169922,0.03647131082137678
2016-08-31,185.64425659179688,0.001197762278873693
2016-09-30,185.65493774414062,5.75355927505683e-05
