date,close,monthly_return
2007-01-31,25.494626998901367,0.016440501222440895
2007-02-28,26.140907287597656,0.025349666371825785
2007-03-30,26.937362670898438,0.030467778892994124
2007-04-30,27.31536293029785,0.014032563767194084
2007-05-31,27.808752059936523,0.01806269720441489
2007-06-29,26.068771362304688,-0.06256953544271371
2007-07-31,24.5081729888916,-0.05986466917538369
2007-08-31,24.7127742767334,0.00834828805617338
2007-09-28,26.013935089111328,0.0526513453247921
2007-10-31,26.62125587463379,0.023345979123960747
2007-11-30,24.414630889892578,-0.08288959000029017
2007-12-31,23.2535400390625,-0.04755717405954141
2008-01-31,22.04901695251465,-0.0517995575952922
2008-02-29,21.706029891967773,-0.015555662244967294
2008-03-31,21.701501846313477,-0.00020860773143838163
2008-04-30,22.760913848876953,0.04881745097947876
2008-05-30,22.337966918945312,-0.01858215943084862
2008-06-30,19.498762130737305,-0.12710220220623647
2008-07-31,19.423978805541992,-0.003835285783471698
2008-08-29,18.401887893676758,-0.05262005905677858
2008-09-30,16.039161682128906,-0.12839585944655874
2008-10-31,11.978931427001953,-0.2531447924520225
2008-11-28,10.818864822387695,-0.09684224437576527
2008-12-31,11.489794731140137,0.06201481576552026
2009-01-30,10.01750659942627,-0.1281387671551354
2009-02-27,8.672502517700195,-0.1342653551935874
2009-03-31,9.540574073791504,0.10009470211390692
2009-04-30,10.7818021774292,0.13009993885456206
2009-05-29,12.477132797241211,0.15724000421386375
2009-06-30,12.57125473022461,0.007543554638146377
2009-07-31,13.805193901062012,0.09815560954871816
2009-08-31,14.903484344482422,0.07955632143174185
2009-09-30,15.630026817321777,0.04874983970499058
2009-10-30,15.254096031188965,-0.0240518324457506
2009-11-30,15.559257507324219,0.020005215354047312
2009-12-31,15.676384925842285,0.0075278282696285
2010-01-29,14.997931480407715,-0.043278692673343944
2010-02-26,15.23157024383545,0.015578065797469787
2010-03-31,15.831710815429688,0.03940109666875147
2010-04-30,15.95807933807373,0.007981987803926005
2010-05-28,14.184459686279297,-0.1111424259912549
2010-06-30,14.190603256225586,0.0004331197720721658
2010-07-30,16.002559661865234,0.1276870597340336
2010-08-31,16.130035400390625,0.007965959272701273
2010-09-30,17.67523193359375,0.09579622702909285
2010-10-29,18.5477352142334,0.04936304564023053
2010-11-30,17.40888023376465,-0.0614012960242607
2010-12-31,19.12176513671875,0.09839144620180384
2011-01-31,19.048093795776367,-0.00385274792445367
2011-02-28,19.617856979370117,0.029911821608106903
2011-03-31,19.267929077148438,-0.017837213442307154
2011-04-29,20.467548370361328,0.06225989769889839
